RECORDING_SESSION_LABEL,Participant,Time,Dutch_proficiency,English_proficiency,IA_LABEL,IA_DURATION,IA_DWELL_TIME,IA_DWELL_TIME_.,TRIAL_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIXATION_.,IA_FIXATION_COUNT,IA_SKIP,TRIAL_FIXATION_COUNT,TRIAL_TOTAL_VISITED_IA_COUNT,TRIAL_IA_COUNT,Frequency_TGP,Frequency_Corpora,Score,Categorical_score
sub_101,3,1,51,78,in deze buurt,1790,296,3e-4,1133414,296,3e-4,1,1,3481,469,2720,10,5645,2,1
sub_101,3,1,51,78,dit is vreselijk,2790,0,0,1133414,.,0,0,1,3481,469,2720,3,156,1,1
sub_101,3,1,51,78,de goeie plek,1530,292,3e-4,1133414,152,6e-4,2,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de goeie plek,1330,226,2e-4,1133414,226,3e-4,1,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de goeie plek,2460,0,0,1133414,.,0,0,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de goeie plek,1550,170,1e-4,1133414,170,3e-4,1,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de goeie plek,3560,0,0,1133414,.,0,0,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de goeie plek,2150,0,0,1133414,.,0,0,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de goeie plek,3290,0,0,1133414,.,0,0,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de goeie plek,2190,222,2e-4,1133414,222,3e-4,1,1,3481,469,2720,21,270,1,1
sub_101,3,1,51,78,de slechte plek,2800,0,0,1133414,.,0,0,1,3481,469,2720,15,139,1,1
sub_101,3,1,51,78,de slechte plek,1550,284,3e-4,1133414,284,3e-4,1,1,3481,469,2720,15,139,1,1
sub_101,3,1,51,78,de slechte plek,2660,1028,9e-4,1133414,302,9e-4,3,1,3481,469,2720,15,139,1,1
sub_101,3,1,51,78,de slechte plek,1650,612,5e-4,1133414,222,9e-4,3,0,3481,469,2720,15,139,1,1
sub_101,3,1,51,78,geen zorgen,1050,152,1e-4,1133414,152,3e-4,1,1,3481,469,2720,7,62783,2,1
sub_101,3,1,51,78,het spijt me,3930,0,0,1133414,.,0,0,1,3481,469,2720,11,9737,2,1
sub_101,3,1,51,78,wat gebeurt er,2260,0,0,1133414,.,0,0,1,3481,469,2720,6,43298,1,1
sub_101,3,1,51,78,wat gebeurt er,2790,0,0,1133414,.,0,0,1,3481,469,2720,6,43298,1,1
sub_101,3,1,51,78,ik ben dol op,1960,186,2e-4,1133414,186,3e-4,1,1,3481,469,2720,6,8180,1,1
sub_101,3,1,51,78,ik ben dol op,1890,0,0,1133414,.,0,0,1,3481,469,2720,6,8180,1,1
sub_101,3,1,51,78,ik weet niet,1460,0,0,1133414,.,0,0,1,3481,469,2720,NA,NA,NA,NA
sub_101,3,1,51,78,je hoort hier,2230,0,0,1133414,.,0,0,1,3481,469,2720,10,455,2,1
sub_101,3,1,51,78,naar buiten,2820,0,0,1133414,.,0,0,1,3481,469,2720,4,260816,2,1
sub_101,3,1,51,78,naar buiten,2820,0,0,1133414,.,0,0,1,3481,469,2720,4,260816,2,1
sub_205,4,1,39,65,in deze buurt,1790,0,0,983528,.,0,0,1,3838,101,2720,10,5645,2,1
sub_205,4,1,39,65,dit is vreselijk,2790,0,0,983528,.,0,0,1,3838,101,2720,3,156,1,1
sub_205,4,1,39,65,de goeie plek,1530,0,0,983528,.,0,0,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de goeie plek,1330,0,0,983528,.,0,0,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de goeie plek,2460,0,0,983528,.,0,0,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de goeie plek,1550,0,0,983528,.,0,0,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de goeie plek,3560,0,0,983528,.,0,0,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de goeie plek,2150,26,0,983528,26,3e-4,1,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de goeie plek,3290,0,0,983528,.,0,0,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de goeie plek,2190,0,0,983528,.,0,0,1,3838,101,2720,21,270,1,1
sub_205,4,1,39,65,de slechte plek,2800,0,0,983528,.,0,0,1,3838,101,2720,15,139,2,1
sub_205,4,1,39,65,de slechte plek,1550,0,0,983528,.,0,0,1,3838,101,2720,15,139,2,1
sub_205,4,1,39,65,de slechte plek,2660,0,0,983528,.,0,0,1,3838,101,2720,15,139,2,1
sub_205,4,1,39,65,de slechte plek,1650,0,0,983528,.,0,0,1,3838,101,2720,15,139,2,1
sub_205,4,1,39,65,geen zorgen,1050,0,0,983528,.,0,0,1,3838,101,2720,7,62783,2,1
sub_205,4,1,39,65,het spijt me,3930,0,0,983528,.,0,0,1,3838,101,2720,11,9737,1,1
sub_205,4,1,39,65,wat gebeurt er,2260,0,0,983528,.,0,0,1,3838,101,2720,6,43298,1,1
sub_205,4,1,39,65,wat gebeurt er,2790,0,0,983528,.,0,0,1,3838,101,2720,6,43298,1,1
sub_205,4,1,39,65,ik ben dol op,1960,0,0,983528,.,0,0,1,3838,101,2720,6,8180,1,1
sub_205,4,1,39,65,ik ben dol op,1890,0,0,983528,.,0,0,1,3838,101,2720,6,8180,1,1
sub_205,4,1,39,65,ik weet niet,1460,0,0,983528,.,0,0,1,3838,101,2720,NA,NA,NA,NA
sub_205,4,1,39,65,je hoort hier,2230,0,0,983528,.,0,0,1,3838,101,2720,10,455,2,1
sub_205,4,1,39,65,naar buiten,2820,0,0,983528,.,0,0,1,3838,101,2720,4,260816,2,1
sub_205,4,1,39,65,naar buiten,2820,0,0,983528,.,0,0,1,3838,101,2720,4,260816,2,1
sub_105,5,1,55,62,in deze buurt,1790,0,0,1129338,.,0,0,1,4317,278,2720,10,5645,1,1
sub_105,5,1,55,62,dit is vreselijk,2790,0,0,1129338,.,0,0,1,4317,278,2720,3,156,1,1
sub_105,5,1,55,62,de goeie plek,1530,0,0,1129338,.,0,0,1,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de goeie plek,1330,0,0,1129338,.,0,0,1,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de goeie plek,2460,0,0,1129338,.,0,0,1,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de goeie plek,1550,310,3e-4,1129338,168,5e-4,2,0,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de goeie plek,3560,856,8e-4,1129338,182,9e-4,4,1,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de goeie plek,2150,0,0,1129338,.,0,0,1,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de goeie plek,3290,0,0,1129338,.,0,0,1,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de goeie plek,2190,214,2e-4,1129338,80,5e-4,2,1,4317,278,2720,21,270,2,1
sub_105,5,1,55,62,de slechte plek,2800,0,0,1129338,.,0,0,1,4317,278,2720,15,139,2,1
sub_105,5,1,55,62,de slechte plek,1550,0,0,1129338,.,0,0,1,4317,278,2720,15,139,2,1
sub_105,5,1,55,62,de slechte plek,2660,0,0,1129338,.,0,0,1,4317,278,2720,15,139,2,1
sub_105,5,1,55,62,de slechte plek,1650,46,0,1129338,46,2e-4,1,1,4317,278,2720,15,139,2,1
sub_105,5,1,55,62,geen zorgen,1050,0,0,1129338,.,0,0,1,4317,278,2720,7,62783,2,1
sub_105,5,1,55,62,het spijt me,3930,0,0,1129338,.,0,0,1,4317,278,2720,11,9737,2,1
sub_105,5,1,55,62,wat gebeurt er,2260,246,2e-4,1129338,102,5e-4,2,1,4317,278,2720,6,43298,2,1
sub_105,5,1,55,62,wat gebeurt er,2790,0,0,1129338,.,0,0,1,4317,278,2720,6,43298,2,1
sub_105,5,1,55,62,ik ben dol op,1960,0,0,1129338,.,0,0,1,4317,278,2720,6,8180,2,1
sub_105,5,1,55,62,ik ben dol op,1890,0,0,1129338,.,0,0,1,4317,278,2720,6,8180,2,1
sub_105,5,1,55,62,ik weet niet,1460,0,0,1129338,.,0,0,1,4317,278,2720,NA,NA,NA,NA
sub_105,5,1,55,62,je hoort hier,2230,0,0,1129338,.,0,0,1,4317,278,2720,10,455,2,1
sub_105,5,1,55,62,naar buiten,2820,0,0,1129338,.,0,0,1,4317,278,2720,4,260816,2,1
sub_105,5,1,55,62,naar buiten,2820,0,0,1129338,.,0,0,1,4317,278,2720,4,260816,2,1
sub_106,6,1,61,68,in deze buurt,1790,0,0,1123398,.,0,0,1,4366,1046,2720,10,5645,2,1
sub_106,6,1,61,68,dit is vreselijk,2790,910,8e-4,1123398,312,9e-4,4,1,4366,1046,2720,3,156,2,1
sub_106,6,1,61,68,de goeie plek,1530,0,0,1123398,.,0,0,1,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de goeie plek,1330,0,0,1123398,.,0,0,1,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de goeie plek,2460,180,2e-4,1123398,180,2e-4,1,1,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de goeie plek,1550,0,0,1123398,.,0,0,1,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de goeie plek,3560,488,4e-4,1123398,144,5e-4,2,0,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de goeie plek,2150,414,4e-4,1123398,262,5e-4,2,0,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de goeie plek,3290,1026,9e-4,1123398,150,9e-4,4,1,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de goeie plek,2190,0,0,1123398,.,0,0,1,4366,1046,2720,21,270,1,1
sub_106,6,1,61,68,de slechte plek,2800,0,0,1123398,.,0,0,1,4366,1046,2720,15,139,2,1
sub_106,6,1,61,68,de slechte plek,1550,0,0,1123398,.,0,0,1,4366,1046,2720,15,139,2,1
sub_106,6,1,61,68,de slechte plek,2660,0,0,1123398,.,0,0,1,4366,1046,2720,15,139,2,1
sub_106,6,1,61,68,de slechte plek,1650,0,0,1123398,.,0,0,1,4366,1046,2720,15,139,2,1
sub_106,6,1,61,68,geen zorgen,1050,0,0,1123398,.,0,0,1,4366,1046,2720,7,62783,2,1
sub_106,6,1,61,68,het spijt me,3930,163,1e-4,1123398,163,2e-4,1,1,4366,1046,2720,11,9737,1,1
sub_106,6,1,61,68,wat gebeurt er,2260,0,0,1123398,.,0,0,1,4366,1046,2720,6,43298,1,1
sub_106,6,1,61,68,wat gebeurt er,2790,0,0,1123398,.,0,0,1,4366,1046,2720,6,43298,1,1
sub_106,6,1,61,68,ik ben dol op,1960,976,9e-4,1123398,228,9e-4,4,0,4366,1046,2720,6,8180,1,1
sub_106,6,1,61,68,ik ben dol op,1890,0,0,1123398,.,0,0,1,4366,1046,2720,6,8180,1,1
sub_106,6,1,61,68,ik weet niet,1460,144,1e-4,1123398,144,2e-4,1,1,4366,1046,2720,NA,NA,NA,NA
sub_106,6,1,61,68,je hoort hier,2230,0,0,1123398,.,0,0,1,4366,1046,2720,10,455,1,1
sub_106,6,1,61,68,naar buiten,2820,0,0,1123398,.,0,0,1,4366,1046,2720,4,260816,3,2
sub_106,6,1,61,68,naar buiten,2820,0,0,1123398,.,0,0,1,4366,1046,2720,4,260816,3,2
sub_107,7,1,66,80,in deze buurt,1790,0,0,1178636,.,0,0,1,3281,414,2720,10,5645,2,1
sub_107,7,1,66,80,dit is vreselijk,2790,366,3e-4,1178636,176,6e-4,2,1,3281,414,2720,3,156,2,1
sub_107,7,1,66,80,de goeie plek,1530,500,4e-4,1178636,150,6e-4,2,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de goeie plek,1330,436,4e-4,1178636,148,9e-4,3,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de goeie plek,2460,0,0,1178636,.,0,0,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de goeie plek,1550,120,1e-4,1178636,120,3e-4,1,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de goeie plek,3560,1348,0.0011,1178636,146,0.0024,8,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de goeie plek,2150,318,3e-4,1178636,160,6e-4,2,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de goeie plek,3290,0,0,1178636,.,0,0,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de goeie plek,2190,0,0,1178636,.,0,0,1,3281,414,2720,21,270,2,1
sub_107,7,1,66,80,de slechte plek,2800,0,0,1178636,.,0,0,1,3281,414,2720,15,139,2,1
sub_107,7,1,66,80,de slechte plek,1550,0,0,1178636,.,0,0,1,3281,414,2720,15,139,2,1
sub_107,7,1,66,80,de slechte plek,2660,0,0,1178636,.,0,0,1,3281,414,2720,15,139,2,1
sub_107,7,1,66,80,de slechte plek,1650,0,0,1178636,.,0,0,1,3281,414,2720,15,139,2,1
sub_107,7,1,66,80,geen zorgen,1050,0,0,1178636,.,0,0,1,3281,414,2720,7,62783,2,1
sub_107,7,1,66,80,het spijt me,3930,0,0,1178636,.,0,0,1,3281,414,2720,11,9737,1,1
sub_107,7,1,66,80,wat gebeurt er,2260,143,1e-4,1178636,134,6e-4,2,0,3281,414,2720,6,43298,2,1
sub_107,7,1,66,80,wat gebeurt er,2790,432,4e-4,1178636,154,9e-4,3,1,3281,414,2720,6,43298,2,1
sub_107,7,1,66,80,ik ben dol op,1960,136,1e-4,1178636,136,3e-4,1,1,3281,414,2720,6,8180,2,1
sub_107,7,1,66,80,ik ben dol op,1890,0,0,1178636,.,0,0,1,3281,414,2720,6,8180,2,1
sub_107,7,1,66,80,ik weet niet,1460,0,0,1178636,.,0,0,1,3281,414,2720,NA,NA,NA,NA
sub_107,7,1,66,80,je hoort hier,2230,0,0,1178636,.,0,0,1,3281,414,2720,10,455,2,1
sub_107,7,1,66,80,naar buiten,2820,0,0,1178636,.,0,0,1,3281,414,2720,4,260816,2,1
sub_107,7,1,66,80,naar buiten,2820,0,0,1178636,.,0,0,1,3281,414,2720,4,260816,2,1
sub_108,8,1,67,75,in deze buurt,1790,538,5e-4,1111880,90,8e-4,3,1,3714,990,2720,10,5645,2,1
sub_108,8,1,67,75,dit is vreselijk,2790,1530,0.0014,1111880,124,0.0011,4,1,3714,990,2720,3,156,1,1
sub_108,8,1,67,75,de goeie plek,1530,540,5e-4,1111880,200,0.0011,4,0,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de goeie plek,1330,672,6e-4,1111880,252,8e-4,3,0,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de goeie plek,2460,220,2e-4,1111880,220,3e-4,1,1,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de goeie plek,1550,0,0,1111880,.,0,0,1,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de goeie plek,3560,0,0,1111880,.,0,0,1,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de goeie plek,2150,654,6e-4,1111880,196,8e-4,3,1,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de goeie plek,3290,832,7e-4,1111880,170,0.0011,4,1,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de goeie plek,2190,426,4e-4,1111880,246,5e-4,2,1,3714,990,2720,21,270,1,1
sub_108,8,1,67,75,de slechte plek,2800,344,3e-4,1111880,220,5e-4,2,1,3714,990,2720,15,139,2,1
sub_108,8,1,67,75,de slechte plek,1550,638,6e-4,1111880,258,8e-4,3,1,3714,990,2720,15,139,2,1
sub_108,8,1,67,75,de slechte plek,2660,906,8e-4,1111880,238,0.0011,4,1,3714,990,2720,15,139,2,1
sub_108,8,1,67,75,de slechte plek,1650,270,2e-4,1111880,270,3e-4,1,1,3714,990,2720,15,139,2,1
sub_108,8,1,67,75,geen zorgen,1050,715,6e-4,1111880,218,8e-4,3,0,3714,990,2720,7,62783,1,1
sub_108,8,1,67,75,het spijt me,3930,227,2e-4,1111880,71,5e-4,2,1,3714,990,2720,11,9737,2,1
sub_108,8,1,67,75,wat gebeurt er,2260,0,0,1111880,.,0,0,1,3714,990,2720,6,43298,1,1
sub_108,8,1,67,75,wat gebeurt er,2790,0,0,1111880,.,0,0,1,3714,990,2720,6,43298,1,1
sub_108,8,1,67,75,ik ben dol op,1960,0,0,1111880,.,0,0,1,3714,990,2720,6,8180,1,1
sub_108,8,1,67,75,ik ben dol op,1890,0,0,1111880,.,0,0,1,3714,990,2720,6,8180,1,1
sub_108,8,1,67,75,ik weet niet,1460,334,3e-4,1111880,334,3e-4,1,1,3714,990,2720,NA,NA,NA,NA
sub_108,8,1,67,75,je hoort hier,2230,0,0,1111880,.,0,0,1,3714,990,2720,10,455,2,1
sub_108,8,1,67,75,naar buiten,2820,0,0,1111880,.,0,0,1,3714,990,2720,4,260816,2,1
sub_108,8,1,67,75,naar buiten,2820,0,0,1111880,.,0,0,1,3714,990,2720,4,260816,2,1
sub_109,9,1,49,58,in deze buurt,1790,134,1e-4,1097470,134,3e-4,1,1,3893,631,2720,10,5645,2,1
sub_109,9,1,49,58,dit is vreselijk,2790,30,0,1097470,30,3e-4,1,1,3893,631,2720,3,156,1,1
sub_109,9,1,49,58,de goeie plek,1530,0,0,1097470,.,0,0,1,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de goeie plek,1330,0,0,1097470,.,0,0,1,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de goeie plek,2460,346,3e-4,1097470,346,3e-4,1,1,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de goeie plek,1550,390,4e-4,1097470,390,3e-4,1,0,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de goeie plek,3560,0,0,1097470,.,0,0,1,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de goeie plek,2150,556,5e-4,1097470,314,8e-4,3,0,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de goeie plek,3290,490,4e-4,1097470,164,8e-4,3,1,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de goeie plek,2190,238,2e-4,1097470,238,3e-4,1,1,3893,631,2720,21,270,1,1
sub_109,9,1,49,58,de slechte plek,2800,156,1e-4,1097470,156,3e-4,1,1,3893,631,2720,15,139,1,1
sub_109,9,1,49,58,de slechte plek,1550,180,2e-4,1097470,180,3e-4,1,1,3893,631,2720,15,139,1,1
sub_109,9,1,49,58,de slechte plek,2660,102,1e-4,1097470,72,5e-4,2,1,3893,631,2720,15,139,1,1
sub_109,9,1,49,58,de slechte plek,1650,0,0,1097470,.,0,0,1,3893,631,2720,15,139,1,1
sub_109,9,1,49,58,geen zorgen,1050,0,0,1097470,.,0,0,1,3893,631,2720,7,62783,2,1
sub_109,9,1,49,58,het spijt me,3930,0,0,1097470,.,0,0,1,3893,631,2720,11,9737,1,1
sub_109,9,1,49,58,wat gebeurt er,2260,0,0,1097470,.,0,0,1,3893,631,2720,6,43298,2,1
sub_109,9,1,49,58,wat gebeurt er,2790,164,1e-4,1097470,164,3e-4,1,1,3893,631,2720,6,43298,2,1
sub_109,9,1,49,58,ik ben dol op,1960,308,3e-4,1097470,308,3e-4,1,1,3893,631,2720,6,8180,1,1
sub_109,9,1,49,58,ik ben dol op,1890,0,0,1097470,.,0,0,1,3893,631,2720,6,8180,1,1
sub_109,9,1,49,58,ik weet niet,1460,0,0,1097470,.,0,0,1,3893,631,2720,NA,NA,NA,NA
sub_109,9,1,49,58,je hoort hier,2230,0,0,1097470,.,0,0,1,3893,631,2720,10,455,1,1
sub_109,9,1,49,58,naar buiten,2820,0,0,1097470,.,0,0,1,3893,631,2720,4,260816,2,1
sub_109,9,1,49,58,naar buiten,2820,0,0,1097470,.,0,0,1,3893,631,2720,4,260816,2,1
sub_111,11,1,38,70,in deze buurt,1790,0,0,1153944,.,0,0,1,3365,384,2720,10,5645,1,1
sub_111,11,1,38,70,dit is vreselijk,2790,262,2e-4,1153944,262,3e-4,1,1,3365,384,2720,3,156,2,1
sub_111,11,1,38,70,de goeie plek,1530,0,0,1153944,.,0,0,1,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de goeie plek,1330,0,0,1153944,.,0,0,1,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de goeie plek,2460,0,0,1153944,.,0,0,1,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de goeie plek,1550,162,1e-4,1153944,162,3e-4,1,0,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de goeie plek,3560,1012,9e-4,1153944,170,0.0015,5,0,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de goeie plek,2150,0,0,1153944,.,0,0,1,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de goeie plek,3290,0,0,1153944,.,0,0,1,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de goeie plek,2190,0,0,1153944,.,0,0,1,3365,384,2720,21,270,2,1
sub_111,11,1,38,70,de slechte plek,2800,0,0,1153944,.,0,0,1,3365,384,2720,15,139,1,1
sub_111,11,1,38,70,de slechte plek,1550,208,2e-4,1153944,208,3e-4,1,1,3365,384,2720,15,139,1,1
sub_111,11,1,38,70,de slechte plek,2660,1178,0.001,1153944,248,0.0015,5,1,3365,384,2720,15,139,1,1
sub_111,11,1,38,70,de slechte plek,1650,366,3e-4,1153944,102,9e-4,3,1,3365,384,2720,15,139,1,1
